meeting_date,ticker,rate_before,rate_after,rate_change,decision,stock_price_start,stock_price_end,spy_price_start,spy_price_end,stock_return_30d,spy_return_30d,relative_return_30d,outperformed_spy,CPIAUCSL,DPCREDIT,M2SL,T10Y2Y,UNRATE
2018-12-01,BK,2.2,2.27,0.07,HIKE,41.2403,38.333,249.726,224.761,-7.0497,-9.997,2.9473,1,252.767,2.75,14407.5,0.21,3.9
2018-12-01,C,2.2,2.27,0.07,HIKE,50.942,40.7004,249.726,224.761,-20.1044,-9.997,-10.1075,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,COF,2.2,2.27,0.07,HIKE,79.8466,66.7139,249.726,224.761,-16.4474,-9.997,-6.4505,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,GS,2.2,2.27,0.07,HIKE,161.957,141.183,249.726,224.761,-12.8269,-9.997,-2.8299,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,JPM,2.2,2.27,0.07,HIKE,91.8288,79.8675,249.726,224.761,-13.0257,-9.997,-3.0287,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,MS,2.2,2.27,0.07,HIKE,36.5215,31.8889,249.726,224.761,-12.6846,-9.997,-2.6876,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,PNC,2.2,2.27,0.07,HIKE,104.744,90.1078,249.726,224.761,-13.9733,-9.997,-3.9763,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,SCHW,2.2,2.27,0.07,HIKE,41.0156,37.4698,249.726,224.761,-8.645,-9.997,1.352,1,252.767,2.75,14407.5,0.21,3.9
2018-12-01,STT,2.2,2.27,0.07,HIKE,58.0111,50.3903,249.726,224.761,-13.1368,-9.997,-3.1398,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,TFC,2.2,2.27,0.07,HIKE,36.7704,31.3994,249.726,224.761,-14.6069,-9.997,-4.6099,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,USB,2.2,2.27,0.07,HIKE,40.4504,34.259,249.726,224.761,-15.3062,-9.997,-5.3092,0,252.767,2.75,14407.5,0.21,3.9
2018-12-01,WFC,2.2,2.27,0.07,HIKE,44.6784,37.9569,249.726,224.761,-15.0442,-9.997,-5.0472,0,252.767,2.75,14407.5,0.21,3.9
2019-01-01,AXP,2.27,2.4,0.13,HIKE,86.9003,93.6579,224.995,242.757,7.7763,7.8944,-0.1181,0,252.561,3.0,14471.5,0.21,4.0
2019-01-01,BAC,2.27,2.4,0.13,HIKE,20.9451,23.8905,224.995,242.757,14.0625,7.8944,6.1681,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,BK,2.27,2.4,0.13,HIKE,38.6832,42.8318,224.995,242.757,10.7246,7.8944,2.8302,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,C,2.27,2.4,0.13,HIKE,41.8497,50.3947,224.995,242.757,20.4183,7.8944,12.5239,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,COF,2.27,2.4,0.13,HIKE,68.1878,71.1268,224.995,242.757,4.3102,7.8944,-3.5842,0,252.561,3.0,14471.5,0.21,4.0
2019-01-01,GS,2.27,2.4,0.13,HIKE,145.392,167.349,224.995,242.757,15.1019,7.8944,7.2075,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,JPM,2.27,2.4,0.13,HIKE,81.2502,85.3659,224.995,242.757,5.0655,7.8944,-2.8289,0,252.561,3.0,14471.5,0.21,4.0
2019-01-01,MS,2.27,2.4,0.13,HIKE,32.4921,34.2621,224.995,242.757,5.4475,7.8944,-2.4469,0,252.561,3.0,14471.5,0.21,4.0
2019-01-01,PNC,2.27,2.4,0.13,HIKE,91.5722,95.2947,224.995,242.757,4.0651,7.8944,-3.8293,0,252.561,3.0,14471.5,0.21,4.0
2019-01-01,SCHW,2.27,2.4,0.13,HIKE,37.5149,42.1975,224.995,242.757,12.482,7.8944,4.5876,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,STT,2.27,2.4,0.13,HIKE,51.0774,56.6462,224.995,242.757,10.9027,7.8944,3.0083,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,TFC,2.27,2.4,0.13,HIKE,32.175,35.3715,224.995,242.757,9.9347,7.8944,2.0403,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,USB,2.27,2.4,0.13,HIKE,34.7463,38.3521,224.995,242.757,10.3775,7.8944,2.4831,1,252.561,3.0,14471.5,0.21,4.0
2019-01-01,WFC,2.27,2.4,0.13,HIKE,38.6652,40.6532,224.995,242.757,5.1416,7.8944,-2.7528,0,252.561,3.0,14471.5,0.21,4.0
2019-02-01,AXP,2.4,2.4,0.0,HOLD,93.9862,99.4033,242.874,251.274,5.7637,3.4586,2.3051,1,253.319,3.0,14506.7,0.18,3.8
2019-02-01,BAC,2.4,2.4,0.0,HOLD,23.815,24.4848,242.874,251.274,2.8125,3.4586,-0.6461,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,BK,2.4,2.4,0.0,HOLD,43.0774,42.4961,242.874,251.274,-1.3494,3.4586,-4.808,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,C,2.4,2.4,0.0,HOLD,50.1271,50.19,242.874,251.274,0.1255,3.4586,-3.3331,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,COF,2.4,2.4,0.0,HOLD,71.3828,73.9014,242.874,251.274,3.5283,3.4586,0.0697,1,253.319,3.0,14506.7,0.18,3.8
2019-02-01,GS,2.4,2.4,0.0,HOLD,166.106,166.302,242.874,251.274,0.118,3.4586,-3.3406,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,JPM,2.4,2.4,0.0,HOLD,85.6793,85.935,242.874,251.274,0.2984,3.4586,-3.1601,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,MS,2.4,2.4,0.0,HOLD,33.8733,34.0191,242.874,251.274,0.4304,3.4586,-3.0282,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,PNC,2.4,2.4,0.0,HOLD,95.3414,98.138,242.874,251.274,2.9332,3.4586,-0.5253,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,SCHW,2.4,2.4,0.0,HOLD,42.4321,41.3402,242.874,251.274,-2.5733,3.4586,-6.0319,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,STT,2.4,2.4,0.0,HOLD,56.8619,57.1175,242.874,251.274,0.4495,3.4586,-3.0091,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,TFC,2.4,2.4,0.0,HOLD,35.4222,37.871,242.874,251.274,6.9132,3.4586,3.4546,1,253.319,3.0,14506.7,0.18,3.8
2019-02-01,USB,2.4,2.4,0.0,HOLD,38.4496,38.7344,242.874,251.274,0.7407,3.4586,-2.7179,0,253.319,3.0,14506.7,0.18,3.8
2019-02-01,WFC,2.4,2.4,0.0,HOLD,40.6532,41.6506,242.874,251.274,2.4534,3.4586,-1.0051,0,253.319,3.0,14506.7,0.18,3.8
2019-03-01,AXP,2.4,2.41,0.01,HIKE,99.312,101.866,252.191,258.189,2.5717,2.3784,0.1933,1,254.277,3.0,14550.5,0.21,3.8
2019-03-01,BAC,2.4,2.41,0.01,HIKE,24.7209,24.0715,252.191,258.189,-2.6269,2.3784,-5.0053,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,BK,2.4,2.41,0.01,HIKE,43.1347,42.1278,252.191,258.189,-2.3343,2.3784,-4.7127,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,C,2.4,2.41,0.01,HIKE,50.7569,50.6703,252.191,258.189,-0.1706,2.3784,-2.549,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,COF,2.4,2.41,0.01,HIKE,74.7441,74.9393,252.191,258.189,0.2612,2.3784,-2.1172,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,GS,2.4,2.41,0.01,HIKE,168.186,166.947,252.191,258.189,-0.7367,2.3784,-3.115,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,JPM,2.4,2.41,0.01,HIKE,86.133,86.3062,252.191,258.189,0.2011,2.3784,-2.1773,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,MS,2.4,2.41,0.01,HIKE,34.4241,35.2584,252.191,258.189,2.4236,2.3784,0.0452,1,254.277,3.0,14550.5,0.21,3.8
2019-03-01,PNC,2.4,2.41,0.01,HIKE,98.3633,98.5885,252.191,258.189,0.2289,2.3784,-2.1494,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,SCHW,2.4,2.41,0.01,HIKE,42.3907,39.9637,252.191,258.189,-5.7253,2.3784,-8.1037,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,STT,2.4,2.41,0.01,HIKE,58.1642,54.3873,252.191,258.189,-6.4935,2.3784,-8.8719,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,TFC,2.4,2.41,0.01,HIKE,37.849,35.0871,252.191,258.189,-7.2972,2.3784,-9.6755,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,USB,2.4,2.41,0.01,HIKE,38.7719,37.0703,252.191,258.189,-4.3887,2.3784,-6.7671,0,254.277,3.0,14550.5,0.21,3.8
2019-03-01,WFC,2.4,2.41,0.01,HIKE,41.5841,40.5701,252.191,258.189,-2.4384,2.3784,-4.8168,0,254.277,3.0,14550.5,0.21,3.8
2019-04-01,AXP,2.41,2.42,0.01,HIKE,101.866,107.095,258.189,263.591,5.1332,2.0923,3.0409,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,BAC,2.41,2.42,0.01,HIKE,24.0715,25.5222,258.189,263.591,6.0266,2.0923,3.9344,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,BK,2.41,2.42,0.01,HIKE,42.1278,40.7006,258.189,263.591,-3.3878,2.0923,-5.4801,0,255.233,3.0,14579.0,0.16,3.7
2019-04-01,C,2.41,2.42,0.01,HIKE,50.6703,55.0791,258.189,263.591,8.701,2.0923,6.6087,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,COF,2.41,2.42,0.01,HIKE,74.9393,82.1245,258.189,263.591,9.588,2.0923,7.4958,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,GS,2.41,2.42,0.01,HIKE,166.947,173.727,258.189,263.591,4.0612,2.0923,1.9689,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,JPM,2.41,2.42,0.01,HIKE,86.3062,95.7098,258.189,263.591,10.8956,2.0923,8.8034,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,MS,2.41,2.42,0.01,HIKE,35.2584,38.7736,258.189,263.591,9.9698,2.0923,7.8776,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,PNC,2.41,2.42,0.01,HIKE,98.5885,105.794,258.189,263.591,7.3087,2.0923,5.2164,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,SCHW,2.41,2.42,0.01,HIKE,39.9637,41.2587,258.189,263.591,3.2404,2.0923,1.1482,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,STT,2.41,2.42,0.01,HIKE,54.3873,53.3735,258.189,263.591,-1.864,2.0923,-3.9563,0,255.233,3.0,14579.0,0.16,3.7
2019-04-01,TFC,2.41,2.42,0.01,HIKE,35.0871,37.0307,258.189,263.591,5.5394,2.0923,3.4471,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,USB,2.41,2.42,0.01,HIKE,37.0703,40.1224,258.189,263.591,8.2333,2.0923,6.141,1,255.233,3.0,14579.0,0.16,3.7
2019-04-01,WFC,2.41,2.42,0.01,HIKE,40.5701,40.088,258.189,263.591,-1.1883,2.0923,-3.2806,0,255.233,3.0,14579.0,0.16,3.7
2019-05-01,AXP,2.42,2.39,-0.03,CUT,107.095,104.981,263.591,248.65,-1.9739,-5.6683,3.6943,1,255.296,3.0,14678.3,0.21,3.6
2019-05-01,BAC,2.42,2.39,-0.03,CUT,25.5222,22.4352,263.591,248.65,-12.0954,-5.6683,-6.4271,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,BK,2.42,2.39,-0.03,CUT,40.7006,35.1509,263.591,248.65,-13.6354,-5.6683,-7.9672,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,C,2.42,2.39,-0.03,CUT,55.0791,49.2453,263.591,248.65,-10.5917,-5.6683,-4.9234,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,COF,2.42,2.39,-0.03,CUT,82.1245,76.5117,263.591,248.65,-6.8345,-5.6683,-1.1663,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,GS,2.42,2.39,-0.03,CUT,173.727,155.553,263.591,248.65,-10.4612,-5.6683,-4.793,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,JPM,2.42,2.39,-0.03,CUT,95.7098,88.0637,263.591,248.65,-7.9888,-5.6683,-2.3206,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,MS,2.42,2.39,-0.03,CUT,38.7736,33.1658,263.591,248.65,-14.4629,-5.6683,-8.7947,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,PNC,2.42,2.39,-0.03,CUT,105.794,99.5733,263.591,248.65,-5.88,-5.6683,-0.2118,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,SCHW,2.42,2.39,-0.03,CUT,41.2587,37.8284,263.591,248.65,-8.3141,-5.6683,-2.6459,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,STT,2.42,2.39,-0.03,CUT,53.3735,44.4578,263.591,248.65,-16.7044,-5.6683,-11.0361,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,TFC,2.42,2.39,-0.03,CUT,37.0307,34.4484,263.591,248.65,-6.9734,-5.6683,-1.3052,0,255.296,3.0,14678.3,0.21,3.6
2019-05-01,USB,2.42,2.39,-0.03,CUT,40.1224,37.924,263.591,248.65,-5.4792,-5.6683,0.189,1,255.296,3.0,14678.3,0.21,3.6
2019-05-01,WFC,2.42,2.39,-0.03,CUT,40.088,37.2361,263.591,248.65,-7.1141,-5.6683,-1.4458,0,255.296,3.0,14678.3,0.21,3.6
2019-06-01,AXP,2.39,2.38,-0.01,CUT,104.898,114.325,248.018,268.367,8.9868,8.2046,0.7822,1,255.213,3.0,14798.6,0.19,3.6
2019-06-01,BAC,2.39,2.38,-0.01,CUT,22.5027,24.9478,248.018,268.367,10.8658,8.2046,2.6612,1,255.213,3.0,14798.6,0.19,3.6
2019-06-01,BK,2.39,2.38,-0.01,CUT,35.4473,36.6166,248.018,268.367,3.2987,8.2046,-4.9059,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,C,2.39,2.38,-0.01,CUT,49.6098,56.0517,248.018,268.367,12.9851,8.2046,4.7805,1,255.213,3.0,14798.6,0.19,3.6
2019-06-01,COF,2.39,2.38,-0.01,CUT,77.5898,82.0092,248.018,268.367,5.6959,8.2046,-2.5088,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,GS,2.39,2.38,-0.01,CUT,156.149,176.326,248.018,268.367,12.9216,8.2046,4.717,1,255.213,3.0,14798.6,0.19,3.6
2019-06-01,JPM,2.39,2.38,-0.01,CUT,88.4792,94.4797,248.018,268.367,6.7818,8.2046,-1.4228,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,MS,2.39,2.38,-0.01,CUT,33.1984,35.823,248.018,268.367,7.9058,8.2046,-0.2988,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,PNC,2.39,2.38,-0.01,CUT,100.911,109.385,248.018,268.367,8.3975,8.2046,0.1929,1,255.213,3.0,14798.6,0.19,3.6
2019-06-01,SCHW,2.39,2.38,-0.01,CUT,37.8466,37.0556,248.018,268.367,-2.09,8.2046,-10.2947,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,STT,2.39,2.38,-0.01,CUT,45.0613,46.005,248.018,268.367,2.0943,8.2046,-6.1104,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,TFC,2.39,2.38,-0.01,CUT,34.6842,36.519,248.018,268.367,5.29,8.2046,-2.9146,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,USB,2.39,2.38,-0.01,CUT,38.3244,40.3339,248.018,268.367,5.2434,8.2046,-2.9613,0,255.213,3.0,14798.6,0.19,3.6
2019-06-01,WFC,2.39,2.38,-0.01,CUT,37.362,40.0223,248.018,268.367,7.1203,8.2046,-1.0843,0,255.213,3.0,14798.6,0.19,3.6
2019-07-01,AXP,2.38,2.4,0.02,HIKE,114.325,114.177,268.367,269.974,-0.1295,0.5988,-0.7283,0,255.802,3.0,14881.8,0.25,3.7
2019-07-01,BAC,2.38,2.4,0.02,HIKE,24.9478,26.0163,268.367,269.974,4.2829,0.5988,3.6841,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,BK,2.38,2.4,0.02,HIKE,36.6166,38.8888,268.367,269.974,6.2054,0.5988,5.6066,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,C,2.38,2.4,0.02,HIKE,56.0517,56.3845,268.367,269.974,0.5937,0.5988,-0.0051,0,255.802,3.0,14881.8,0.25,3.7
2019-07-01,COF,2.38,2.4,0.02,HIKE,82.0092,82.3478,268.367,269.974,0.4129,0.5988,-0.1859,0,255.802,3.0,14881.8,0.25,3.7
2019-07-01,GS,2.38,2.4,0.02,HIKE,176.326,187.637,268.367,269.974,6.4148,0.5988,5.816,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,JPM,2.38,2.4,0.02,HIKE,94.4797,97.0905,268.367,269.974,2.7633,0.5988,2.1645,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,MS,2.38,2.4,0.02,HIKE,35.823,36.6034,268.367,269.974,2.1785,0.5988,1.5797,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,PNC,2.38,2.4,0.02,HIKE,109.385,112.739,268.367,269.974,3.0662,0.5988,2.4674,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,SCHW,2.38,2.4,0.02,HIKE,37.0556,39.2921,268.367,269.974,6.0355,0.5988,5.4367,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,STT,2.38,2.4,0.02,HIKE,46.005,47.1412,268.367,269.974,2.4697,0.5988,1.8709,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,TFC,2.38,2.4,0.02,HIKE,36.519,37.9706,268.367,269.974,3.9749,0.5988,3.3761,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,USB,2.38,2.4,0.02,HIKE,40.3339,43.4839,268.367,269.974,7.8098,0.5988,7.211,1,255.802,3.0,14881.8,0.25,3.7
2019-07-01,WFC,2.38,2.4,0.02,HIKE,40.0223,40.6266,268.367,269.974,1.5099,0.5988,0.9111,1,255.802,3.0,14881.8,0.25,3.7
2019-08-01,AXP,2.4,2.13,-0.27,CUT,113.92,107.962,267.623,263.901,-5.23,-1.3908,-3.8392,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,BAC,2.4,2.13,-0.27,CUT,25.0072,22.9381,267.623,263.901,-8.274,-1.3908,-6.8833,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,BK,2.4,2.13,-0.27,CUT,38.1014,34.4214,267.623,263.901,-9.6584,-1.3908,-8.2677,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,C,2.4,2.13,-0.27,CUT,54.158,50.6294,267.623,263.901,-6.5154,-1.3908,-5.1246,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,COF,2.4,2.13,-0.27,CUT,81.3499,76.383,267.623,263.901,-6.1056,-1.3908,-4.7148,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,GS,2.4,2.13,-0.27,CUT,180.366,170.665,267.623,263.901,-5.3785,-1.3908,-3.9877,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,JPM,2.4,2.13,-0.27,CUT,94.5293,90.8633,267.623,263.901,-3.8782,-1.3908,-2.4874,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,MS,2.4,2.13,-0.27,CUT,35.2645,33.6709,267.623,263.901,-4.519,-1.3908,-3.1282,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,PNC,2.4,2.13,-0.27,CUT,109.078,100.005,267.623,263.901,-8.3179,-1.3908,-6.9271,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,SCHW,2.4,2.13,-0.27,CUT,37.5375,34.6669,267.623,263.901,-7.6473,-1.3908,-6.2565,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,STT,2.4,2.13,-0.27,CUT,45.1124,40.2838,267.623,263.901,-10.7035,-1.3908,-9.3127,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,TFC,2.4,2.13,-0.27,CUT,36.5706,34.7467,267.623,263.901,-4.9873,-1.3908,-3.5966,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,USB,2.4,2.13,-0.27,CUT,42.3731,39.5807,267.623,263.901,-6.59,-1.3908,-5.1993,0,256.036,2.75,14964.1,0.17,3.6
2019-08-01,WFC,2.4,2.13,-0.27,CUT,39.4936,39.1151,267.623,263.901,-0.9584,-1.3908,0.4324,1,256.036,2.75,14964.1,0.17,3.6
2019-09-01,AXP,2.13,2.04,-0.09,CUT,107.962,107.136,263.901,267.4,-0.7651,1.3259,-2.091,0,256.43,2.75,15062.4,0.0,3.5
2019-09-01,BAC,2.13,2.04,-0.09,CUT,22.9381,24.2757,263.901,267.4,5.8313,1.3259,4.5055,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,BK,2.13,2.04,-0.09,CUT,34.4214,36.2448,263.901,267.4,5.2973,1.3259,3.9714,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,C,2.13,2.04,-0.09,CUT,50.6294,54.4054,263.901,267.4,7.4581,1.3259,6.1322,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,COF,2.13,2.04,-0.09,CUT,76.383,79.7121,263.901,267.4,4.3584,1.3259,3.0326,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,GS,2.13,2.04,-0.09,CUT,170.665,173.855,263.901,267.4,1.8692,1.3259,0.5433,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,JPM,2.13,2.04,-0.09,CUT,90.8633,96.7138,263.901,267.4,6.4388,1.3259,5.1129,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,MS,2.13,2.04,-0.09,CUT,33.6709,33.9912,263.901,267.4,0.9513,1.3259,-0.3746,0,256.43,2.75,15062.4,0.0,3.5
2019-09-01,PNC,2.13,2.04,-0.09,CUT,100.005,108.242,263.901,267.4,8.2366,1.3259,6.9107,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,SCHW,2.13,2.04,-0.09,CUT,34.6669,34.4843,263.901,267.4,-0.5267,1.3259,-1.8526,0,256.43,2.75,15062.4,0.0,3.5
2019-09-01,STT,2.13,2.04,-0.09,CUT,40.2838,46.5559,263.901,267.4,15.5698,1.3259,14.2439,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,TFC,2.13,2.04,-0.09,CUT,34.7467,38.9431,263.901,267.4,12.0771,1.3259,10.7512,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,USB,2.13,2.04,-0.09,CUT,39.5807,41.2314,263.901,267.4,4.1705,1.3259,2.8446,1,256.43,2.75,15062.4,0.0,3.5
2019-09-01,WFC,2.13,2.04,-0.09,CUT,39.1151,41.6356,263.901,267.4,6.4438,1.3259,5.1179,1,256.43,2.75,15062.4,0.0,3.5
2019-10-01,AXP,2.04,1.83,-0.21,CUT,107.136,108.08,267.4,276.601,0.8811,3.4409,-2.5598,0,257.155,2.5,15197.3,0.09,3.6
2019-10-01,BAC,2.04,1.83,-0.21,CUT,24.2757,26.6913,267.4,276.601,9.9507,3.4409,6.5098,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,BK,2.04,1.83,-0.21,CUT,36.2448,39.0092,267.4,276.601,7.627,3.4409,4.1861,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,C,2.04,1.83,-0.21,CUT,54.4054,57.3672,267.4,276.601,5.4439,3.4409,2.003,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,COF,2.04,1.83,-0.21,CUT,79.7121,83.453,267.4,276.601,4.693,3.4409,1.2521,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,GS,2.04,1.83,-0.21,CUT,173.855,183.025,267.4,276.601,5.2745,3.4409,1.8336,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,JPM,2.04,1.83,-0.21,CUT,96.7138,105.394,267.4,276.601,8.9751,3.4409,5.5342,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,MS,2.04,1.83,-0.21,CUT,33.9912,38.1122,267.4,276.601,12.1237,3.4409,8.6828,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,PNC,2.04,1.83,-0.21,CUT,108.242,116.683,267.4,276.601,7.7983,3.4409,4.3574,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,SCHW,2.04,1.83,-0.21,CUT,34.4843,37.1784,267.4,276.601,7.8125,3.4409,4.3716,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,STT,2.04,1.83,-0.21,CUT,46.5559,54.0874,267.4,276.601,16.1773,3.4409,12.7364,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,TFC,2.04,1.83,-0.21,CUT,38.9431,39.4713,267.4,276.601,1.3563,3.4409,-2.0846,0,257.155,2.5,15197.3,0.09,3.6
2019-10-01,USB,2.04,1.83,-0.21,CUT,41.2314,43.7154,267.4,276.601,6.0245,3.4409,2.5836,1,257.155,2.5,15197.3,0.09,3.6
2019-10-01,WFC,2.04,1.83,-0.21,CUT,41.6356,43.8167,267.4,276.601,5.2385,3.4409,1.7976,1,257.155,2.5,15197.3,0.09,3.6
2019-11-01,AXP,1.83,1.55,-0.28,CUT,109.794,108.062,279.163,284.178,-1.5775,1.7964,-3.3739,0,257.879,2.25,15305.1,0.17,3.6
2019-11-01,BAC,1.83,1.55,-0.28,CUT,27.1437,28.5351,279.163,284.178,5.1261,1.7964,3.3296,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,BK,1.83,1.55,-0.28,CUT,39.3513,40.9951,279.163,284.178,4.1772,1.7964,2.3808,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,C,1.83,1.55,-0.28,CUT,59.3692,59.916,279.163,284.178,0.921,1.7964,-0.8754,0,257.879,2.25,15305.1,0.17,3.6
2019-11-01,COF,1.83,1.55,-0.28,CUT,85.2428,89.1698,279.163,284.178,4.6068,1.7964,2.8104,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,GS,1.83,1.55,-0.28,CUT,186.464,187.731,279.163,284.178,0.6795,1.7964,-1.117,0,257.879,2.25,15305.1,0.17,3.6
2019-11-01,JPM,1.83,1.55,-0.28,CUT,107.824,110.92,279.163,284.178,2.8713,1.7964,1.0749,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,MS,1.83,1.55,-0.28,CUT,39.1716,40.6199,279.163,284.178,3.6973,1.7964,1.9009,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,PNC,1.83,1.55,-0.28,CUT,118.361,120.882,279.163,284.178,2.1299,1.7964,0.3335,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,SCHW,1.83,1.55,-0.28,CUT,38.1555,45.4491,279.163,284.178,19.1155,1.7964,17.319,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,STT,1.83,1.55,-0.28,CUT,55.4709,61.7089,279.163,284.178,11.2455,1.7964,9.4491,1,257.879,2.25,15305.1,0.17,3.6
2019-11-01,TFC,1.83,1.55,-0.28,CUT,40.2526,40.8156,279.163,284.178,1.3987,1.7964,-0.3978,0,257.879,2.25,15305.1,0.17,3.6
2019-11-01,USB,1.83,1.55,-0.28,CUT,44.1448,45.8161,279.163,284.178,3.7859,1.7964,1.9895,1,257.879,2.25,15305.1,0.17,3.6
